timestamp,open,high,low,close,volume,RSI,ATR,MACD,Signal_Line,SMA_20,Std_Dev,Upper_Band,Lower_Band
2026-01-28 09:00:00,88925.47,89567.26,88849.99,89567.25,490.95043,66.28341073416462,428.43714285714253,335.70455490783206,342.2353296833406,88896.699,588.934347291781,90074.56769458356,87718.83030541643
2026-01-28 10:00:00,89567.25,89703.87,89330.22,89403.77,688.45427,50.13920748683841,374.8621428571423,334.6102219016175,340.710308126996,88979.6365,532.2847251956158,90044.20595039123,87915.06704960876
2026-01-28 11:00:00,89403.76,90156.72,89313.13,90080.0,1092.21486,66.13223215266592,398.374999999999,383.8838900944247,349.34502452048173,89081.2635,538.9316628515492,90159.1268257031,88003.4001742969
2026-01-28 12:00:00,90079.99,90176.88,89790.0,89998.69,946.78783,62.52587923025875,397.4164285714277,411.62760289400467,361.8015401951863,89149.126,565.4350770531389,90279.99615410628,88018.25584589373
2026-01-28 13:00:00,89998.69,90488.0,89969.42,90257.91,1485.47795,65.42632811423852,407.89642857142775,449.3517356812081,379.31157929239066,89284.6925,479.4899954488116,90243.67249089763,88325.71250910238
2026-01-28 14:00:00,90257.91,90276.78,89460.01,89617.27,997.73721,52.02654908029501,443.86500000000007,422.68167748679116,387.98559893127083,89351.30350000001,422.4542714745298,90196.21204294908,88506.39495705094
2026-01-28 15:00:00,89617.27,89849.75,88904.61,89479.66,998.88376,50.997415142007746,489.86857142857065,385.99201163659745,387.5868814723362,89404.848,359.9451962027558,90124.7383924055,88684.9576075945
2026-01-28 16:00:00,89479.66,89830.0,89248.61,89629.66,744.86311,54.53031672300634,506.11928571428456,364.8135895415908,383.0322230861871,89416.52300000002,363.41864959671875,90143.36029919345,88689.68570080659
2026-01-28 17:00:00,89629.66,90600.0,89277.21,90169.88,923.32635,62.4888963378866,577.2564285714273,387.1578618085623,383.8573508306622,89470.944,391.0468967218011,90253.03779344361,88688.8502065564
2026-01-28 18:00:00,90169.89,90178.91,89312.88,89546.24,748.51147,56.1438380917963,616.25857142857,350.5029427948466,377.1864692234991,89486.0745,387.6280790501611,90261.33065810033,88710.81834189968
2026-01-28 19:00:00,89544.0,89719.58,89006.36,89402.58,893.3832,53.40026819497942,648.8771428571417,306.3303088918474,363.01523715716877,89493.7035,384.223835177678,90262.15117035536,88725.25582964465
